AcelX,AcelY,AcelZ,GyroX,GyroY,GyroZ,Latitud,Longitud,Altitud,Hora
-18.98,6.23,1109.56,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:6
-16.42,7.45,1111.02,1.8,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:6
-18.49,6.71,1116.52,1.8,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:6
-17.03,6.23,1118.35,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:6
-17.88,5.13,1117.13,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:6
-15.56,4.39,1110.66,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:6
-17.52,4.52,1114.69,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:6
-17.15,5.37,1117.25,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:6
-16.54,3.66,1110.90,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:6
-16.30,4.15,1113.10,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:6
-13.73,5.00,1112.00,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:6
-16.54,9.40,1112.37,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:6
-15.93,6.59,1111.39,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:6
-18.13,4.64,1114.07,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:6
-18.13,4.88,1115.54,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:6
-15.81,5.62,1108.70,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:6
-16.30,5.13,1108.95,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:6
-19.59,6.10,1109.68,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:6
-19.47,6.23,1107.73,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:6
-18.62,5.86,1107.73,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:6
-20.69,4.03,1108.83,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:6
-16.54,9.40,1109.92,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:6
-15.81,7.81,1113.22,1.6,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:6
-16.66,6.10,1109.44,1.6,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:6
-15.81,5.98,1108.46,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:6
-17.76,7.32,1108.58,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:6
-16.66,5.98,1112.00,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:6
-17.03,6.47,1110.05,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:6
-18.13,7.08,1109.80,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:6
-18.13,5.37,1109.56,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:6
-16.91,5.13,1110.29,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:6
-14.22,5.13,1112.12,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:6
-17.40,6.47,1109.56,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:6
-17.03,4.64,1107.97,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:6
-16.91,5.98,1109.44,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:6
-18.13,3.91,1113.34,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:6
-19.35,7.45,1113.95,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:6
-16.91,6.71,1114.44,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:6
-16.91,5.98,1109.19,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:6
-12.76,5.98,1113.95,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:6
-17.88,7.20,1108.83,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:6
-16.66,8.42,1111.27,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:6
-18.01,4.03,1115.91,1.7,-1.2,-0.2,latitud,longitude,altitude,7/7/15:39:6
-18.13,7.32,1110.78,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:6
-18.62,8.06,1109.19,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:6
-18.62,8.79,1111.39,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:6
-13.61,5.98,1112.61,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:6
-16.17,6.23,1108.83,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:6
-12.88,3.54,1110.90,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:6
-14.22,3.54,1114.56,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:6
-17.52,2.20,1114.44,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:6
-20.32,1.83,1113.59,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:6
-21.18,3.17,1108.70,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:6
-19.47,3.05,1111.51,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:6
-25.33,5.13,1114.44,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:6
-25.57,6.23,1108.95,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:6
-23.99,9.40,1108.95,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:6
-21.91,8.42,1108.34,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:6
-18.86,8.79,1107.97,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:6
-12.88,7.20,1107.73,1.7,-1.4,-0.3,latitud,longitude,altitude,7/7/15:39:6
-5.43,5.62,1111.39,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:6
-7.75,4.52,1113.22,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:6
-7.63,3.54,1109.07,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:6
-8.61,4.64,1111.39,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:7
-20.08,8.18,1107.24,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:7
-24.72,7.81,1107.36,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:7
-28.87,5.86,1113.34,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:7
-29.97,5.13,1110.17,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:7
-27.89,7.08,1110.17,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:7
-26.67,5.37,1110.17,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:7
-23.13,7.08,1109.44,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:7
-19.10,8.79,1116.88,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:7
-17.52,8.54,1111.15,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:7
-11.90,7.81,1107.12,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:7
-10.19,7.45,1109.44,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:7
-10.31,7.08,1115.54,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:7
-9.70,5.25,1111.88,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:7
-5.31,3.30,1115.17,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:7
-10.31,4.27,1113.10,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:7
-11.66,3.54,1112.85,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:7
-21.06,7.57,1113.46,1.8,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:7
-25.09,8.42,1113.46,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:7
-22.64,10.25,1116.27,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:7
-23.50,7.93,1113.59,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:7
-22.16,6.59,1111.88,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:7
-18.98,5.13,1113.59,1.8,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:7
-14.83,6.10,1111.88,1.8,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:7
-12.02,4.52,1112.98,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:7
-13.12,5.74,1110.53,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:7
-13.12,5.13,1110.78,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:7
-12.15,3.30,1113.59,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:7
-11.54,4.39,1110.29,1.8,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:7
-13.49,4.88,1112.12,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:7
-14.47,4.27,1113.34,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:7
-19.35,6.59,1114.93,1.8,-1.1,-0.2,latitud,longitude,altitude,7/7/15:39:7
-20.08,6.10,1111.39,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:7
-21.42,4.39,1111.15,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:7
-21.55,7.20,1107.48,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:7
-22.52,8.67,1113.10,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:7
-19.47,6.84,1113.22,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:7
-16.17,5.25,1111.63,1.8,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:7
-14.22,5.62,1109.44,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:7
-14.22,5.98,1114.69,1.8,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:7
-13.85,5.86,1110.66,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:7
-12.63,6.71,1111.39,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:7
-15.44,7.81,1107.36,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:7
-16.05,5.74,1113.83,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:7
-16.54,6.47,1112.37,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:7
-16.66,8.42,1110.41,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:7
-19.84,7.45,1114.32,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:7
-18.98,7.93,1109.80,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:7
-16.66,6.10,1109.56,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:7
-18.25,5.13,1110.17,1.8,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:7
-18.13,6.71,1109.44,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:7
-15.93,4.88,1109.07,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:7
-16.42,5.49,1108.70,1.8,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:7
-13.61,3.66,1107.73,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:7
-13.24,5.00,1106.51,1.7,-1.4,-0.4,latitud,longitude,altitude,7/7/15:39:7
-13.00,7.32,1116.15,1.8,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:7
-13.24,7.20,1109.80,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:7
-15.44,6.10,1109.31,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:7
-18.98,6.35,1113.22,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:7
-20.45,2.81,1111.02,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:7
-20.94,5.37,1107.73,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:7
-20.20,4.88,1107.97,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:7
-19.96,5.98,1110.41,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:7
-18.49,8.18,1107.97,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:7
-18.62,8.06,1108.46,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:7
-18.98,7.32,1108.95,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:7
-18.62,9.40,1114.32,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:7
-14.95,10.99,1108.09,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:7
-15.44,7.93,1111.39,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:7
-15.44,9.64,1111.51,1.6,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:7
-16.17,6.59,1108.83,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:7
-16.05,5.13,1110.41,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:7
-17.27,2.81,1112.73,1.8,-1.3,-0.5,latitud,longitude,altitude,7/7/15:39:7
-15.69,2.81,1108.58,1.8,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:7
-21.30,4.52,1111.27,1.8,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:7
-21.06,4.64,1112.73,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:7
-18.49,5.74,1113.34,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:7
-14.95,6.96,1110.29,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:7
-13.73,5.25,1108.58,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:7
-13.12,3.91,1110.05,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:7
-13.37,10.01,1111.88,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:7
-15.08,7.93,1113.46,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:7
-13.49,6.71,1110.66,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:7
-17.27,5.37,1110.41,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:7
-17.27,8.30,1108.58,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:7
-19.10,7.57,1107.97,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:7
-18.37,5.74,1109.92,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:7
-19.96,5.86,1109.80,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:7
-19.59,3.05,1107.36,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:7
-22.52,3.66,1111.88,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:7
-19.10,6.10,1111.27,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:7
-18.37,5.62,1110.17,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:7
-14.71,5.86,1115.17,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:7
-13.98,6.47,1110.41,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:7
-13.00,9.77,1109.19,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:7
-9.58,8.42,1111.51,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:7
-10.56,8.91,1111.88,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:7
-13.37,9.52,1108.22,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:7
-19.35,7.45,1112.61,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:7
-23.62,3.42,1109.07,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:7
-22.77,4.64,1115.17,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:7
-20.57,2.93,1114.69,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:7
-19.59,2.93,1111.39,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:7
-19.23,4.27,1113.71,1.8,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:7
-17.03,3.66,1110.17,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:7
-13.49,2.56,1112.61,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:7
-12.27,3.66,1113.46,1.8,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:7
-11.41,4.76,1114.07,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:7
-14.59,5.62,1111.39,1.8,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:7
-14.34,5.74,1111.02,1.8,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:7
-12.39,7.45,1114.20,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:7
-14.34,7.69,1111.76,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:7
-18.62,9.03,1107.97,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:7
-20.57,8.79,1110.78,1.8,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:7
-17.52,7.69,1112.49,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:7
-18.25,7.57,1119.81,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:7
-21.42,8.18,1114.56,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:7
-19.47,6.35,1111.39,1.8,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:7
-19.84,6.10,1112.73,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:8
-15.20,6.84,1110.05,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:8
-14.95,5.37,1109.19,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:8
-17.40,7.08,1109.19,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:8
-15.81,6.35,1104.19,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:8
-15.69,4.39,1108.83,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:8
-18.13,5.98,1108.22,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:8
-17.64,8.54,1117.37,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:8
-19.10,8.79,1110.29,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:8
-16.42,7.57,1112.00,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:8
-16.78,6.71,1114.20,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:8
-16.66,7.32,1110.53,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:8
-17.88,7.32,1111.27,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:8
-18.62,4.88,1112.73,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:8
-17.40,3.66,1110.53,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:8
-16.54,4.03,1112.00,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:8
-14.83,2.81,1109.68,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:8
-15.81,3.05,1111.88,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:8
-14.71,3.30,1106.99,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:8
-14.34,7.08,1111.15,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:8
-17.76,7.57,1112.49,1.6,-1.4,-0.3,latitud,longitude,altitude,7/7/15:39:8
-17.88,8.79,1111.02,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:8
-16.66,11.23,1113.22,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:8
-18.13,10.86,1108.58,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:8
-16.54,11.11,1112.85,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:8
-15.93,10.25,1109.80,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:8
-17.03,7.20,1115.17,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:8
-17.40,6.96,1111.76,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:8
-13.61,7.45,1113.46,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:8
-14.95,3.05,1111.76,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:8
-16.66,2.32,1114.44,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:8
-18.62,1.22,1115.66,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:8
-17.88,3.17,1117.37,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:8
-18.49,2.69,1114.81,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:8
-18.86,4.15,1117.25,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:8
-18.62,5.74,1108.22,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:8
-18.98,7.69,1110.41,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:8
-18.74,7.32,1107.12,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:8
-16.30,7.57,1114.56,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:8
-14.59,9.03,1108.70,1.8,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:8
-13.00,8.67,1111.76,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:8
-14.95,6.96,1108.83,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:8
-13.12,6.96,1108.58,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:8
-14.22,9.16,1109.19,1.8,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:8
-15.69,6.47,1112.00,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:8
-18.01,8.18,1115.91,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:8
-18.98,4.39,1111.63,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:8
-22.28,6.59,1117.25,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:8
-20.32,5.62,1112.24,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:8
-21.79,6.59,1117.74,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:8
-20.45,5.00,1111.63,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:8
-18.62,7.81,1107.60,1.8,-1.4,-0.3,latitud,longitude,altitude,7/7/15:39:8
-19.84,6.10,1113.34,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:8
-16.91,4.27,1112.61,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:8
-17.03,3.91,1109.56,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:8
-15.20,5.86,1111.63,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:8
-12.27,5.62,1111.02,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:8
-12.39,6.59,1117.37,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:8
-13.12,8.06,1115.42,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:8
-17.40,4.88,1108.22,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:8
-16.54,7.57,1110.17,1.7,-1.2,-0.2,latitud,longitude,altitude,7/7/15:39:8
-17.88,5.74,1111.02,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:8
-21.30,6.47,1109.80,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:8
-19.96,6.23,1108.58,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:8
-20.94,4.03,1111.39,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:8
-21.79,4.88,1113.10,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:8
-18.37,5.13,1111.63,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:8
-15.69,4.64,1115.66,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:8
-18.86,5.25,1110.53,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:8
-11.90,6.59,1111.76,1.6,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:8
-13.85,5.37,1111.02,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:8
-13.73,5.98,1111.88,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:8
-14.59,7.20,1114.44,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:8
-15.69,7.93,1110.78,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:8
-14.95,8.79,1111.63,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:8
-15.32,6.84,1111.02,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:8
-18.86,7.93,1107.60,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:8
-22.28,5.62,1111.76,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:8
-19.96,6.47,1111.88,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:8
-22.16,4.03,1109.56,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:8
-18.62,4.88,1109.31,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:8
-18.01,5.25,1114.07,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:8
-15.20,6.71,1114.20,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:8
-17.76,6.23,1112.24,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:8
-13.37,5.86,1108.58,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:8
-10.68,8.42,1110.66,1.7,-1.4,-0.4,latitud,longitude,altitude,7/7/15:39:8
-12.02,7.81,1111.15,1.7,-1.4,-0.3,latitud,longitude,altitude,7/7/15:39:8
-13.85,10.50,1112.24,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:8
-15.69,8.54,1111.63,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:8
-15.81,7.81,1110.41,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:8
-15.81,5.00,1117.25,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:8
-14.83,3.54,1117.74,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:8
-16.30,6.47,1112.61,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:8
-18.62,5.49,1112.24,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:8
-19.47,7.45,1110.17,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:8
-20.08,6.96,1111.88,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:8
-23.38,3.30,1107.85,1.8,-1.4,-0.3,latitud,longitude,altitude,7/7/15:39:8
