Dato	Millis	Temp	Presion	AejeX	AejeY	AejeZ	GejeX	GejeY	GejeZ	MejeX	MejeY	MejeZ	Altura	AltMediaMovil	Pendiente
2431	124061	22,2	76994	-0,09	-0,24	0,77	9,41	-0,21	13,17	-0,05	-0,06	-0,03	2374,31	2374	2374
2432	124107	22,2	76991	-0,05	-0,18	0,92	9,41	-0,21	13,18	-0,04	-0,06	-0,03	2374,65	2374	2374
2433	124160	22,2	77005	-0,12	-0,18	0,91	9,42	-0,21	13,18	-0,05	-0,06	-0,03	2373,07	2374	2374
2434	124206	22,2	77003	-0,12	-0,23	0,9	9,42	-0,21	13,18	-0,04	-0,06	-0,03	2373,3	2374	2374
2435	124252	22,2	76994	-0,12	-0,22	0,91	9,43	-0,21	13,19	-0,05	-0,06	-0,03	2374,31	2374	2374
2436	124298	22,2	76999	-0,12	-0,2	0,9	9,43	-0,24	13,19	-0,05	-0,06	-0,03	2373,75	2374	2374
2437	124344	22,2	76988	-0,12	-0,16	0,9	9,44	-0,24	13,2	-0,05	-0,06	-0,03	2374,98	2374	2374
2438	124396	22,2	76997	-0,12	-0,18	0,91	9,44	-0,24	13,2	-0,04	-0,06	-0,03	2373,97	2374	2374
2439	124442	22,2	77000	-0,1	-0,25	0,9	9,44	-0,25	13,21	-0,05	-0,06	-0,03	2373,64	2374	2374
2440	124489	22,2	77008	-0,13	-0,16	0,96	9,45	-0,25	13,22	-0,05	-0,06	-0,03	2372,74	2374	2374
2441	124535	22,2	77002	-0,12	-0,23	0,94	9,46	-0,25	13,22	-0,05	-0,06	-0,03	2373,41	2374	2374
2442	124581	22,2	76985	-0,16	-0,16	0,95	9,46	-0,31	13,23	-0,04	-0,06	-0,03	2375,32	2374	2374
2443	124634	22,2	77002	-0,16	-0,11	0,88	9,47	-0,3	13,24	-0,05	-0,06	-0,03	2373,41	2374	2374
2444	124680	22,2	76988	-0,16	-0,15	0,91	9,47	-0,27	13,24	-0,04	-0,06	-0,03	2374,98	2374	2374
2445	124726	22,2	76994	-0,09	-0,15	0,93	9,47	-0,27	13,25	-0,05	-0,06	-0,03	2374,31	2374	2374
2446	124772	22,2	76991	-0,09	-0,12	0,95	9,48	-0,27	13,26	-0,05	-0,06	-0,03	2374,65	2374	2374
2447	124819	22,2	77005	-0,1	-0,22	0,98	9,48	-0,27	13,26	-0,05	-0,06	-0,03	2373,07	2374	2374
2448	124894	22,2	77001	-0,1	-0,22	0,92	9,49	-0,27	13,27	-0,05	-0,06	-0,03	2373,52	2374	2374
2449	124940	22,2	76988	-0,15	-0,22	0,88	9,49	-0,27	13,28	-0,04	-0,06	-0,03	2374,98	2374	2374
2450	124986	22,2	76988	-0,12	-0,18	0,86	9,5	-0,27	13,28	-0,05	-0,06	-0,03	2374,98	2374	2374
2451	125032	22,2	76993	-0,16	-0,19	0,97	9,5	-0,27	13,29	-0,04	-0,06	-0,03	2374,42	2374	2374
2452	125078	22,2	76994	-0,15	-0,14	0,98	9,5	-0,27	13,29	-0,05	-0,06	-0,03	2374,31	2374	2374
2453	125130	22,2	76994	-0,12	-0,16	0,92	9,51	-0,27	13,29	-0,05	-0,06	-0,03	2374,31	2374	2374
2454	125176	22,2	77002	-0,13	-0,16	0,93	9,51	-0,27	13,3	-0,05	-0,06	-0,03	2373,41	2374	2374
2455	125222	22,2	76994	-0,1	-0,18	0,98	9,51	-0,27	13,31	-0,05	-0,06	-0,03	2374,31	2374	2374
2456	125270	22,2	76999	-0,09	-0,18	0,98	9,52	-0,27	13,31	-0,05	-0,06	-0,03	2373,75	2374	2374
2457	125316	22,2	77005	-0,12	-0,13	0,93	9,52	-0,27	13,31	-0,04	-0,06	-0,03	2373,07	2374	2374
2458	125367	22,2	76997	-0,08	-0,14	0,96	9,53	-0,27	13,32	-0,05	-0,06	-0,03	2373,97	2374	2374
2459	125413	22,2	76999	-0,15	-0,11	0,93	9,53	-0,27	13,32	-0,05	-0,06	-0,03	2373,75	2374	2374
2460	125466	22,2	76999	-0,17	-0,2	0,84	9,53	-0,28	13,33	-0,05	-0,06	-0,03	2373,75	2374	2374
2461	125512	22,2	76993	-0,11	-0,16	0,95	9,53	-0,28	13,33	-0,05	-0,06	-0,03	2374,42	2374	2374
2462	125562	22,2	77004	-0,07	-0,25	0,87	9,53	-0,33	13,34	-0,04	-0,06	-0,03	2373,19	2374	2374
2463	125608	22,2	76999	-0,11	-0,19	0,95	9,54	-0,38	13,35	-0,05	-0,06	-0,03	2373,75	2374	2374
2464	125656	22,2	77002	-0,13	-0,21	0,94	9,54	-0,38	13,36	-0,04	-0,06	-0,03	2373,41	2374	2374
2465	125702	22,2	76995	-0,14	-0,16	1,02	9,54	-0,38	13,36	-0,05	-0,05	-0,03	2374,2	2374	2374
2466	125748	22,2	76994	-0,12	-0,18	0,97	9,55	-0,38	13,37	-0,04	-0,06	-0,03	2374,31	2374	2374
2467	125800	22,2	76988	-0,07	-0,17	0,89	9,55	-0,38	13,38	-0,05	-0,06	-0,03	2374,98	2374	2374
2468	125846	22,2	76994	-0,06	-0,22	0,9	9,56	-0,38	13,39	-0,04	-0,06	-0,03	2374,31	2374	2374
2469	125892	22,2	76990	-0,13	-0,19	0,98	9,56	-0,38	13,4	-0,05	-0,06	-0,03	2374,76	2374	2374
2470	125938	22,2	77001	-0,11	-0,2	0,99	9,56	-0,35	13,4	-0,04	-0,06	-0,03	2373,52	2374	2374
2471	125984	22,2	76994	-0,04	-0,22	0,87	9,57	-0,35	13,41	-0,05	-0,06	-0,03	2374,31	2374	2374
2472	126036	22,2	76993	-0,12	-0,2	0,9	9,57	-0,35	13,41	-0,04	-0,06	-0,03	2374,42	2374	2374
2473	126083	22,2	77000	-0,07	-0,2	0,88	9,58	-0,3	13,42	-0,05	-0,06	-0,03	2373,64	2374	2374
2474	126129	22,2	76988	-0,1	-0,21	0,93	9,58	-0,3	13,43	-0,05	-0,06	-0,03	2374,98	2374	2374
2475	126176	22,2	77002	-0,1	-0,17	1,05	9,58	-0,3	13,43	-0,05	-0,06	-0,03	2373,41	2374	2374
2476	126240	22,2	77004	-0,13	-0,23	0,88	9,59	-0,3	13,44	-0,05	-0,06	-0,03	2373,19	2374	2374
2477	126297	22,2	77002	-0,11	-0,25	0,95	9,59	-0,3	13,44	-0,05	-0,06	-0,03	2373,41	2374	2374
2478	126343	22,2	76999	-0,1	-0,21	0,81	9,59	-0,3	13,45	-0,05	-0,06	-0,03	2373,75	2374	2374
2479	126395	22,2	76995	-0,16	-0,23	0,9	9,59	-0,27	13,45	-0,04	-0,06	-0,02	2374,2	2374	2374
2480	126441	22,2	76987	-0,12	-0,16	0,99	9,6	-0,27	13,46	-0,05	-0,06	-0,03	2375,1	2374	2374
2481	126487	22,2	76995	-0,12	-0,2	0,9	9,6	-0,27	13,46	-0,04	-0,06	-0,03	2374,2	2374	2374
2482	126539	22,2	77001	-0,16	-0,25	0,98	9,61	-0,27	13,47	-0,05	-0,06	-0,03	2373,52	2374	2374
2483	126590	22,2	76999	-0,05	-0,23	0,93	9,61	-0,27	13,47	-0,05	-0,06	-0,03	2373,75	2374	2374
2484	126637	22,2	77001	-0,08	-0,29	0,88	9,62	-0,27	13,48	-0,04	-0,06	-0,03	2373,52	2374	2374
2485	126683	22,2	77004	-0,15	-0,21	0,91	9,62	-0,27	13,48	-0,05	-0,06	-0,03	2373,19	2374	2374
2486	126729	22,2	76999	-0,12	-0,25	0,88	9,62	-0,28	13,49	-0,04	-0,06	-0,03	2373,75	2374	2374
2487	126781	22,2	76982	-0,11	-0,2	0,91	9,63	-0,28	13,5	-0,05	-0,05	-0,03	2375,66	2374	2374
2488	126827	22,2	76988	-0,09	-0,21	1	9,63	-0,28	13,5	-0,05	-0,06	-0,03	2374,98	2374	2374
2489	126873	22,2	77002	-0,11	-0,25	0,88	9,63	-0,28	13,51	-0,05	-0,06	-0,03	2373,41	2374	2374
2490	126920	22,2	76994	-0,07	-0,2	0,97	9,64	-0,28	13,51	-0,04	-0,06	-0,03	2374,31	2374	2374
2491	126966	22,2	77001	-0,15	-0,15	0,92	9,64	-0,28	13,52	-0,05	-0,06	-0,03	2373,52	2374	2374
2492	127019	22,2	76998	-0,12	-0,19	0,98	9,64	-0,28	13,53	-0,04	-0,06	-0,03	2373,86	2374	2374
2493	127065	22,2	77004	-0,15	-0,16	0,9	9,65	-0,28	13,54	-0,05	-0,06	-0,03	2373,19	2374	2374
2494	127111	22,2	76993	-0,16	-0,2	0,96	9,65	-0,29	13,54	-0,04	-0,06	-0,03	2374,42	2374	2374
2495	127157	22,2	76996	-0,15	-0,29	0,95	9,65	-0,29	13,55	-0,05	-0,06	-0,03	2374,09	2374	2374
2496	127203	22,2	77007	-0,16	-0,23	0,89	9,66	-0,29	13,56	-0,04	-0,06	-0,03	2372,85	2374	2374
2497	127255	22,2	76995	-0,07	-0,14	0,91	9,67	-0,29	13,56	-0,05	-0,06	-0,03	2374,2	2374	2374
2498	127301	22,2	76995	-0,13	-0,25	0,91	9,67	-0,29	13,57	-0,04	-0,06	-0,03	2374,2	2374	2374
2499	127354	22,2	77001	-0,1	-0,2	0,92	9,67	-0,29	13,58	-0,05	-0,06	-0,03	2373,52	2374	2374
2500	127400	22,2	76995	-0,1	-0,2	0,91	9,67	-0,29	13,59	-0,05	-0,06	-0,03	2374,2	2374	2374
2501	127447	22,2	76999	-0,09	-0,23	0,98	9,68	-0,29	13,59	-0,05	-0,06	-0,03	2373,75	2374	2374
2502	127499	22,2	76995	-0,16	-0,22	0,91	9,68	-0,29	13,6	-0,05	-0,06	-0,03	2374,2	2374	2374
2503	127545	22,2	76993	-0,16	-0,2	0,87	9,68	-0,29	13,61	-0,05	-0,06	-0,03	2374,42	2374	2374
2504	127603	22,2	76995	-0,16	-0,22	0,94	9,69	-0,29	13,61	-0,05	-0,05	-0,03	2374,2	2374	2374
2505	127649	22,2	76995	-0,12	-0,19	0,91	9,7	-0,29	13,62	-0,04	-0,06	-0,03	2374,2	2374	2374
2506	127696	22,2	76999	-0,16	-0,13	0,88	9,7	-0,3	13,62	-0,05	-0,06	-0,02	2373,75	2374	2374
2507	127748	22,2	77001	-0,14	-0,17	1,02	9,71	-0,3	13,62	-0,04	-0,06	-0,03	2373,52	2374	2374
2508	127795	22,2	76999	-0,16	-0,13	0,94	9,71	-0,3	13,63	-0,05	-0,06	-0,03	2373,75	2374	2374
2509	127841	22,2	76995	-0,16	-0,17	0,92	9,72	-0,29	13,64	-0,04	-0,06	-0,03	2374,2	2374	2374
2510	127892	22,2	77001	-0,12	-0,22	0,88	9,72	-0,3	13,64	-0,04	-0,06	-0,02	2373,52	2374	2374
2511	127938	22,2	76995	-0,09	-0,2	0,84	9,73	-0,3	13,65	-0,05	-0,06	-0,03	2374,2	2374	2374
2512	127990	22,2	76990	-0,13	-0,16	0,93	9,73	-0,3	13,66	-0,05	-0,06	-0,03	2374,76	2374	2374
2513	128036	22,2	76993	-0,09	-0,2	0,84	9,73	-0,3	13,67	-0,05	-0,06	-0,03	2374,42	2374	2374
2514	128082	22,2	76987	-0,15	-0,17	0,96	9,74	-0,3	13,67	-0,05	-0,06	-0,03	2375,1	2374	2374
2515	128130	22,2	77001	-0,09	-0,19	0,9	9,74	-0,3	13,67	-0,04	-0,05	-0,03	2373,52	2374	2374
2516	128176	22,2	76993	-0,18	-0,16	1,07	9,75	-0,25	13,68	-0,05	-0,06	-0,03	2374,42	2374	2374
2517	128235	22,2	77001	-0,12	-0,13	0,91	9,75	-0,25	13,68	-0,05	-0,06	-0,03	2373,52	2374	2374
2518	128281	22,2	76993	-0,13	-0,16	0,95	9,76	-0,25	13,69	-0,04	-0,06	-0,03	2374,42	2374	2374
2519	128332	22,2	76990	-0,18	-0,23	0,88	9,76	-0,25	13,69	-0,05	-0,06	-0,03	2374,76	2374	2374
2520	128379	22,2	77001	-0,1	-0,2	0,91	9,76	-0,25	13,7	-0,05	-0,06	-0,03	2373,52	2374	2374
2521	128425	22,2	76990	-0,13	-0,25	0,9	9,77	-0,25	13,71	-0,05	-0,06	-0,03	2374,76	2374	2374
2522	128478	22,2	76990	-0,09	-0,2	0,89	9,77	-0,2	13,72	-0,04	-0,06	-0,03	2374,76	2374	2374
2523	128524	22,2	77001	-0,13	-0,2	0,98	9,78	-0,2	13,72	-0,05	-0,06	-0,03	2373,52	2374	2374
2524	128570	22,2	76990	-0,16	-0,19	0,91	9,78	-0,2	13,73	-0,04	-0,06	-0,03	2374,76	2374	2374
2525	128616	22,2	76995	-0,12	-0,2	0,91	9,78	-0,2	13,73	-0,05	-0,06	-0,03	2374,2	2374	2374
2526	128668	22,2	76998	-0,11	-0,16	0,87	9,79	-0,2	13,73	-0,04	-0,05	-0,03	2373,86	2374	2374
2527	128714	22,2	76993	-0,12	-0,2	0,89	9,79	-0,2	13,74	-0,04	-0,06	-0,02	2374,42	2374	2374
2528	128760	22,2	77001	-0,16	-0,19	0,95	9,8	-0,21	13,74	-0,05	-0,05	-0,03	2373,52	2374	2374
2529	128806	22,2	76995	-0,15	-0,23	0,89	9,8	-0,21	13,75	-0,05	-0,06	-0,03	2374,2	2374	2374
2530	128854	22,2	77001	-0,25	-0,16	0,91	9,81	-0,21	13,76	-0,05	-0,06	-0,03	2373,52	2374	2374
2531	128906	22,2	76998	-0,16	-0,2	1,08	9,81	-0,2	13,76	-0,05	-0,06	-0,03	2373,86	2374	2374
2532	128963	22,2	77001	-0,16	-0,17	0,91	9,82	-0,21	13,77	-0,05	-0,06	-0,03	2373,52	2374	2374
2533	129010	22,2	77001	-0,15	-0,1	1,02	9,82	-0,21	13,78	-0,05	-0,06	-0,03	2373,52	2374	2374
2534	129056	22,2	77006	-0,15	-0,19	0,84	9,82	-0,21	13,79	-0,05	-0,06	-0,03	2372,96	2374	2374
2535	129102	22,2	76999	-0,16	-0,2	0,8	9,83	-0,21	13,79	-0,04	-0,06	-0,03	2373,75	2374	2374
2536	129154	22,2	77001	-0,19	-0,19	0,89	9,84	-0,21	13,8	-0,05	-0,06	-0,03	2373,52	2374	2374
2537	129200	22,2	77003	-0,09	-0,19	0,92	9,84	-0,18	13,8	-0,04	-0,06	-0,03	2373,3	2374	2374
2538	129253	22,2	77001	-0,16	-0,09	0,91	9,84	-0,18	13,81	-0,05	-0,06	-0,03	2373,52	2373	2373
2539	129299	22,2	76993	-0,13	-0,23	0,91	9,85	-0,18	13,81	-0,05	-0,06	-0,03	2374,42	2373	2373
2540	129346	22,2	76993	-0,12	-0,2	0,88	9,85	-0,18	13,81	-0,05	-0,06	-0,03	2374,42	2374	2374
2541	129401	22,2	77006	-0,05	-0,2	0,9	9,85	-0,18	13,82	-0,04	-0,06	-0,02	2372,96	2374	2374
2542	129447	22,2	76998	-0,05	-0,23	0,89	9,85	-0,18	13,83	-0,05	-0,06	-0,03	2373,86	2374	2374
2543	129494	22,2	76990	-0,17	-0,19	0,91	9,86	-0,18	13,83	-0,05	-0,06	-0,03	2374,76	2374	2374
2544	129540	22,2	76993	-0,11	-0,18	0,99	9,86	-0,12	13,84	-0,05	-0,06	-0,03	2374,42	2374	2374
2545	129587	22,2	77001	-0,09	-0,15	0,87	9,86	-0,13	13,85	-0,05	-0,06	-0,03	2373,52	2374	2374
2546	129638	22,2	76998	-0,12	-0,18	0,95	9,87	-0,13	13,86	-0,04	-0,06	-0,03	2373,86	2374	2374
2547	129684	22,2	77001	-0,09	-0,22	0,95	9,87	-0,12	13,87	-0,05	-0,06	-0,03	2373,52	2374	2374
2548	129731	22,2	76992	-0,12	-0,16	1,02	9,88	-0,12	13,87	-0,04	-0,06	-0,03	2374,54	2374	2374
2549	129777	22,2	76999	-0,13	-0,21	0,89	9,88	-0,13	13,88	-0,05	-0,06	-0,03	2373,75	2374	2374
2550	129823	22,2	77003	-0,13	-0,13	0,97	9,88	-0,13	13,88	-0,04	-0,06	-0,03	2373,3	2374	2374
2551	129875	22,2	77001	-0,09	-0,2	0,93	9,88	-0,12	13,89	-0,05	-0,06	-0,03	2373,52	2374	2374
2552	129922	22,2	76990	-0,16	-0,19	0,92	9,89	-0,12	13,89	-0,05	-0,06	-0,03	2374,76	2374	2374
2553	129968	22,2	77001	-0,13	-0,2	0,95	9,89	-0,13	13,9	-0,05	-0,06	-0,03	2373,52	2374	2374
2554	130014	22,2	76990	-0,13	-0,2	0,9	9,9	-0,13	13,91	-0,04	-0,06	-0,02	2374,76	2374	2374
2555	130065	22,2	77006	-0,12	-0,13	0,92	9,9	-0,13	13,91	-0,05	-0,06	-0,03	2372,96	2374	2374
2556	130117	22,2	76998	-0,13	-0,19	0,8	9,9	-0,13	13,92	-0,05	-0,05	-0,03	2373,86	2374	2374
2557	130163	22,2	76995	-0,13	-0,17	0,86	9,91	-0,13	13,92	-0,05	-0,06	-0,03	2374,2	2374	2374
2558	130209	22,2	77001	-0,15	-0,2	0,9	9,91	-0,13	13,93	-0,05	-0,06	-0,02	2373,52	2374	2374
2559	130256	22,2	76992	-0,21	-0,18	0,95	9,92	-0,13	13,94	-0,05	-0,06	-0,03	2374,54	2374	2374
2560	130314	22,2	76990	-0,17	-0,18	0,92	9,92	-0,13	13,94	-0,05	-0,05	-0,03	2374,76	2374	2374
2561	130366	22,2	77001	-0,12	-0,17	0,91	9,93	-0,14	13,95	-0,04	-0,06	-0,03	2373,52	2374	2374
2562	130412	22,2	76993	-0,17	-0,13	0,94	9,93	-0,14	13,96	-0,05	-0,06	-0,03	2374,42	2374	2374
2563	130459	22,2	76990	-0,16	-0,16	0,91	9,94	-0,14	13,96	-0,04	-0,06	-0,03	2374,76	2374	2374
2564	130505	22,2	76990	-0,13	-0,16	0,94	9,94	-0,19	13,97	-0,05	-0,06	-0,03	2374,76	2374	2374
2565	130551	22,2	76998	-0,13	-0,22	0,95	9,95	-0,19	13,97	-0,04	-0,06	-0,03	2373,86	2374	2374
2566	130604	22,2	76995	-0,09	-0,18	0,91	9,95	-0,19	13,98	-0,05	-0,06	-0,03	2374,2	2374	2374
2567	130650	22,2	76998	-0,11	-0,15	0,95	9,95	-0,2	13,98	-0,05	-0,06	-0,03	2373,86	2374	2374
2568	130696	22,2	76998	-0,07	-0,19	0,91	9,96	-0,2	13,99	-0,05	-0,06	-0,03	2373,86	2374	2374
2569	130742	22,2	76998	-0,02	-0,21	0,92	9,96	-0,2	13,99	-0,05	-0,06	-0,03	2373,86	2374	2374
2570	130788	22,2	76990	-0,19	-0,17	0,88	9,97	-0,2	14	-0,05	-0,06	-0,03	2374,76	2374	2374
2571	130840	22,2	76995	-0,17	-0,14	0,94	9,97	-0,2	14	-0,05	-0,06	-0,03	2374,2	2374	2374
2572	130886	22,2	77003	-0,21	-0,23	0,97	9,98	-0,15	14,01	-0,05	-0,06	-0,03	2373,3	2374	2374
2573	130938	22,2	77001	-0,09	-0,23	0,94	9,98	-0,15	14,02	-0,05	-0,05	-0,03	2373,52	2374	2374
2574	130984	22,2	76995	-0,12	-0,19	0,94	9,99	-0,15	14,03	-0,05	-0,06	-0,03	2374,2	2374	2374
2575	131031	22,2	76998	-0,12	-0,13	0,91	9,99	-0,15	14,03	-0,05	-0,06	-0,03	2373,86	2374	2374
2576	131083	22,2	77001	-0,07	-0,2	0,94	9,99	-0,15	14,04	-0,04	-0,06	-0,03	2373,52	2374	2374
2577	131136	22,2	76995	-0,09	-0,07	0,99	10	-0,15	14,04	-0,05	-0,06	-0,03	2374,2	2374	2374
2578	131182	22,2	76998	-0,12	-0,23	0,94	10	-0,1	14,04	-0,04	-0,06	-0,03	2373,86	2374	2374
